,Prediction_Value,Lower_Bound_95,Upper_Bound_95,Lower_Bound_68,Upper_Bound_68,ID,EQUIPMENT_NO,VALUE
1529658,3194.6725297499993,2673.1790552916668,3716.1660046666675,2934.7158550833337,3454.629204958334,2528400.0,21.0,3115.7996829999997
1529659,3170.0634625652192,2648.3468129130433,3691.7801120869567,2909.9955380869565,3430.1313868695647,2528466.0,21.0,2987.8325649999997
1529660,3077.6230188749996,2706.3901031250002,3448.8559343333332,2892.5689785833329,3262.6770590416659,2528472.0,21.0,2994.251053
1529661,3066.4156626249992,2695.1827467916669,3437.6485778333322,2881.3616224166667,3251.4697024583334,2528538.0,21.0,2857.5449819999999
1529662,3043.0785737916672,2671.8456579999997,3414.3114890416659,2858.0245334583337,3228.1326137083338,2528544.0,21.0,2953.9877779999997
1529663,3024.2430363043482,2652.5451928260868,3395.9408800000006,2838.9572366086959,3209.5288362173915,2528610.0,21.0,2721.8498239999999
1529664,2890.7812048750002,2551.41405575,3230.1483539999995,2721.6117714166671,3059.9506383333337,2528616.0,21.0,2810.2039639999998
1529665,2856.8411923333333,2517.474043416667,3196.208341541666,2687.6717587083331,3026.0106259166664,2528682.0,21.0,2829.3622590000004
1529666,2838.182943041666,2498.8157938749996,3177.550092125,2669.0135094583329,3007.3523763749999,2528688.0,21.0,2940.7095029999996
1529667,2814.4912684999999,2475.1241194166664,3153.8584175416672,2645.3218350000002,2983.6607019166663,2528754.0,21.0,2808.058395
1529668,2787.4257024166668,2518.6616932916663,3056.1897116250002,2653.4508751666667,2921.4005295000002,2528760.0,21.0,2759.223266
1529669,2764.8766646666663,2496.1126555000005,3033.6406737083339,2630.9018374583325,2898.8514918333335,2528826.0,21.0,2594.4384759999998
1529670,2739.5534636666671,2470.7894544166666,3008.3174727916671,2605.5786363749999,2873.528290875,2528832.0,21.0,2672.5645129999998
1529671,2701.0135457916667,2432.2495365000004,2969.7775548333334,2567.0387184999995,2834.9883729166672,2528898.0,21.0,2579.7836160000002
1529672,2692.5167535416663,2500.5149633333335,2884.518543875,2596.8067409999994,2788.2267660416674,2528904.0,21.0,2532.0832220000002
1529673,2688.6942036250002,2496.6924133333332,2880.6959939583335,2592.9841911250001,2784.4042161249999,2528970.0,21.0,2667.2764110000003
1529674,2688.0464108749993,2496.0446205416665,2880.0482009583334,2592.336398375,2783.7564233750004,2528976.0,21.0,2534.2897040000003
1529675,2686.7934991249999,2494.7917089999996,2878.795289541667,2591.0834866250002,2782.503511708333,2529042.0,21.0,2494.8666240000002
1529676,2670.0301995,2476.5279392916664,2863.5324595833331,2573.5722252083328,2766.4881737916662,2529048.0,21.0,2563.7403560000002
1529677,2667.2337238749997,2473.7314636666674,2860.7359840416666,2570.7757495416668,2763.6916981666668,2529114.0,21.0,2589.867722
1529678,2665.6167916666668,2472.1145314999999,2859.1190519166662,2569.1588174583339,2762.0747659583335,2529120.0,21.0,2539.2115779999999
1529679,2663.6328992500003,2470.1306390833329,2857.1351594166667,2567.1749249583336,2760.0908734999998,2529186.0,21.0,2527.2792810000001
1529680,2688.4675050000001,2475.7202045833333,2901.2148054583326,2582.4161667500007,2794.5188431666666,2529192.0,21.0,2584.8688809999999
1529681,2684.7205556666672,2471.9732552083333,2897.467856166666,2578.6692174583336,2790.7718938333342,2529258.0,21.0,2656.9158480000001
1529682,2678.0659085416669,2465.3186082083334,2890.8132089166661,2572.0145704583333,2784.1172467083329,2529264.0,21.0,2603.0663300000001
1529683,2674.414990166666,2461.667689708333,2887.1622905833337,2568.3636520416671,2780.4663283750001,2529330.0,21.0,2568.2824860000001
1529684,2656.6000010000002,1564.294199875,3748.9058022083332,2112.1019430416668,3201.0980589583337,2529336.0,21.0,2562.8379059999997
1529685,2668.5106702083344,1576.2048690000004,3760.8164712499997,2124.0126122083334,3213.0087280416669,2529402.0,21.0,2684.964645
1529686,2700.5616189583343,1608.2558177916665,3792.8674201249996,2156.0635609999999,3245.0596768333344,2529408.0,21.0,2469.8067470000001
1529687,2696.0036832500004,1603.6978821249998,3788.3094844583338,2151.5056254166666,3240.5017411666663,2529474.0,21.0,2734.2093199999999
1529688,2433.9531006249995,464.74499419166676,4403.1612071250001,1452.3323966250002,3415.5738047083337,2529480.0,21.0,2566.0203240000001
1529689,2619.8133490833334,650.60524260833336,4589.0214555000002,1638.1926450000001,3601.4340530833329,2529546.0,21.0,2622.834488
1529690,2712.9494215833333,743.74131522916662,4682.1575280416664,1731.328717541666,3694.5701257500009,2529552.0,21.0,2634.9081420000002
1529691,2880.8241675833324,911.6160612583335,4850.0322741250011,1899.2034635833331,3862.4448716666666,2529618.0,21.0,2748.4124139999999
1529692,2903.7967978333331,1538.7340158333336,4268.8595799583336,2223.3334761249994,3584.2601197499994,2529624.0,21.0,2659.2068639999998
1529693,3020.6524980000008,1655.5897159166668,4385.7152801250004,2340.1891762500004,3701.1158197083332,2529690.0,21.0,2770.5691689999994
1529694,3113.9907891666667,1748.9280070416671,4479.0535714166663,2433.5274674583329,3794.4541109583333,2529696.0,21.0,2658.4494159999999
1529695,3242.2608137083334,1877.1980316250001,4607.3235957916686,2561.7974920416664,3922.7241354166672,2529762.0,21.0,2685.914444
1529696,3500.9992633750003,2013.9794805833333,4988.0190459583328,2759.7422060000004,4242.2563204583339,2529768.0,21.0,2691.8681489999999
1529697,3637.8666571249996,2150.8468745000005,5124.8864399166659,2896.6095999999993,4379.1237144583329,2529834.0,21.0,4341.8183280000003
1529698,3926.4532467500007,2439.4334641666669,5413.4730297083343,3185.1961897083333,4667.7103041666669,2529840.0,21.0,4941.3027650000004
1529699,4245.7499775416663,2758.7301948750005,5732.7697603333327,3504.4929202916669,4987.0070347083338,2529906.0,21.0,5032.7534779999996
1529700,4900.1309925416672,3346.8399683749999,6453.4220167083331,4125.8387154583334,5674.4232696250001,2529912.0,21.0,4949.1930240000002
1529701,4955.4438297916649,3402.1528054166661,6508.7348537500002,4181.1515524999995,5729.7361066666672,2529978.0,21.0,5211.6650989999998
1529702,5032.9789325000002,3479.6879083749996,6586.2699567083328,4258.6866553750006,5807.2712095416673,2529984.0,21.0,5327.2274459999999
1529703,5062.8857555833329,3509.594731416666,6616.1767796666682,4288.5934784583342,5837.1780325,2530050.0,21.0,5162.0051569999987
1529704,5018.5929280416667,3534.0314096666666,6503.1544465833331,4278.5612787083328,5758.6245774583331,2530056.0,21.0,5248.8764030000002
1529705,5009.8526594166669,3525.2911410416668,6494.4141778750009,4269.821010083333,5749.8843088333342,2530122.0,21.0,5182.8548579999997
1529706,5015.4245893749985,3530.8630709583335,6499.986107875,4275.392940083334,5755.4562389166667,2530128.0,21.0,5149.8546150000002
1529707,4999.6907433749984,3515.1292250416668,6484.2522618333314,4259.6590940833339,5739.7223927916675,2530194.0,21.0,5198.4252320000005
1529708,4962.8604425416688,3647.6875212499999,6278.0333637916665,4307.2664681666674,5618.4544170000008,2530200.0,21.0,5224.7426139999998
1529709,4956.5732725000007,3641.4003512499999,6271.7461937500002,4300.9792980833327,5612.167246916667,2530266.0,21.0,5225.4198300000007
1529710,4955.8113250416673,3640.6384037499993,6270.9842462083334,4300.2173506666668,5611.4052994166677,2530272.0,21.0,5308.406950999999
1529711,4988.7810823333321,3673.6081610833335,6303.9540035,4333.1871079166658,5644.375056625001,2530338.0,21.0,5257.1027520000007
1529712,5053.6682773333332,3493.3541664583331,6613.982388458332,4275.8750969166658,5831.461457833334,2530344.0,21.0,5143.7990120000004
1529713,5056.0241411250008,3495.7100300416673,6616.338252083332,4278.2309606666668,5833.817321583334,2530410.0,21.0,5218.5821829999995
1529714,5058.3636684166659,3498.0495575416667,6618.6777793750007,4280.5704880000012,5836.1568489583342,2530416.0,21.0,5278.1033010000001
1529715,5064.2438890833337,3503.9297779583326,6624.5579999583342,4286.4507085416662,5842.0370695416668,2530482.0,21.0,5269.4786980000008
1529716,4824.4202551250009,3699.5995255416669,5949.2409846666669,4263.713993166667,5385.1265171666673,2530488.0,21.0,5348.9968560000007
1529717,4747.0729592499993,3622.2522298750009,5871.8936888750004,4186.3666974583339,5307.7792214999999,2530554.0,21.0,4670.1769420000001
1529718,4686.4930221666664,3561.6722925833346,5811.3137516666657,4125.7867600833333,5247.1992842083328,2530560.0,21.0,4186.9379869999993
1529719,4652.6897348749999,3527.8690052916659,5777.5104642916676,4091.9834727499997,5213.3959967083338,2530626.0,21.0,4196.5120550000001
1529720,4571.1788464583333,3485.2097820000013,5657.1479107916675,4029.8395567499988,5112.5181359999997,2530632.0,21.0,4083.6933300000005
1529721,4600.1934866666679,3514.224422291667,5686.1625511666671,4058.8541970416659,5141.5327763333344,2530698.0,21.0,4180.3323060000002
1529722,4582.3884577916679,3496.4193934166665,5668.3575221250003,4041.0491680416667,5123.7277474583343,2530704.0,21.0,4155.0794379999998
1529723,4583.5319654999994,3497.5629013749999,5669.5010300416679,4042.192675958333,5124.8712552916668,2530770.0,21.0,4153.3296209999999
1529724,5074.7967470000012,3520.1299295416666,6629.4635642499989,4299.818657625,5849.7748362916682,2530776.0,21.0,4248.2072440000002
1529725,5057.9152462083339,3503.2484287916668,6612.5820634999991,4282.9371569583336,5832.8933354583323,2530842.0,21.0,4202.9129949999997
1529726,5040.7793358333338,3486.1125184583339,6595.4461532083324,4265.8012465833326,5815.7574252083332,2530848.0,21.0,4229.6019579999993
1529727,5022.3967475000018,3467.7299302500001,6577.0635649166661,4247.4186582916664,5797.3748368749993,2530914.0,21.0,4165.2246099999993
1529728,4721.3570169583318,3506.7673274999997,5935.9467062500007,4115.9022749999995,5326.8117590000002,2530920.0,21.0,4234.3930659999996
1529729,4700.7985857500007,3486.2088962916664,5915.3882751666652,4095.3438437083337,5306.2533277083339,2530986.0,21.0,4087.4436649999993
1529730,4731.661468041666,3517.0717785416659,5946.2511573750007,4126.206725916667,5337.1162099166659,2530992.0,21.0,4072.6763009999995
1529731,4764.2445246666675,3549.6548350833327,5978.8342139583337,4158.7897825833334,5369.6992666666665,2531058.0,21.0,4223.029724
1529732,4756.387353541666,3586.6238548750002,5926.1508524583332,4173.2777952500001,5339.4969119583338,2531064.0,21.0,4250.4313659999998
1529733,4700.3670635416665,3530.6035648750008,5870.1305623750013,4117.2575052916673,5283.4766218750001,2531346.0,21.0,4130.8459169999996
1529734,4648.5567121666672,3478.7932133750014,5818.3202109166668,4065.4471537499999,5231.6662704583332,2531352.0,21.0,4168.0406800000001
1529735,4620.6278599583347,3450.8643612083329,5790.3913588750002,4037.5183016666674,5203.7374183333341,2531418.0,21.0,4198.3254100000004
1529736,4625.1712262083338,3705.2971984583328,5545.0452538333338,4166.627820875,5083.7146314166666,2531424.0,21.0,4056.5917669999999
1529737,4553.8136757916654,3633.9396478333333,5473.6877033750015,4095.2702704583348,5012.3570809166667,2531490.0,21.0,3994.9495860000002
1529738,4480.2374873750023,3560.3634595416675,5400.1115150000005,4021.694082,4938.7808924166675,2531496.0,21.0,4157.2383730000001
1529739,4406.4744179583331,3486.6003902083339,5326.3484456250007,3947.9310127083336,4865.0178231249993,2531562.0,21.0,4188.3359369999998
1529740,4458.2349035000007,3265.4299891250007,5651.0398177499992,3863.6395450000005,5052.8302618333319,2531568.0,21.0,4099.7199390000005
1529741,4347.591493625001,3154.7865792083335,5540.3964078749996,3752.9961352083324,4942.1868518333331,2531634.0,21.0,4077.5501720000002
1529742,4220.4279417500011,3027.6230272916673,5413.2328559999996,3625.8325832916667,4815.0233001249999,2531640.0,21.0,3885.2044680000008
1529743,4120.0485227916679,2927.2436084583333,5312.8534372083332,3525.4531643333339,4714.6438810833333,2531706.0,21.0,4061.2909249999998
1529744,4147.3276186250005,2755.5463112916664,5539.1089259166665,3453.5455129166662,4841.1097243333343,2531712.0,21.0,3621.0667410000001
1529745,4079.2795990000009,2687.498291708333,5471.060906249998,3385.4974932500004,4773.0617047083333,2531778.0,21.0,2993.2809129999996
1529746,4007.925586833333,2616.1442795833336,5399.7068941666666,3314.143481208333,4701.7076926249983,2531784.0,21.0,2865.2857209999993
1529747,3944.5130979583337,2552.7317905833329,5336.2944051666645,3250.7309920416669,4638.2952035416665,2531850.0,21.0,2765.1526650000001
1529748,3717.6690204166675,2259.7197219999998,5175.6183185416658,2990.9031634583334,4444.4348769166672,2531856.0,21.0,2699.2903600000004
1529749,3332.2092806666674,1874.2599826666665,4790.1585789166656,2605.4434239583329,4058.9751375416658,2531922.0,21.0,2680.0501100000001
1529750,3190.5146652083331,1732.5653669583332,4648.463963416666,2463.748808375,3917.2805218749995,2531928.0,21.0,2655.76233
1529751,3078.030661958333,1620.0813637083331,4535.9799601666664,2351.2648051249998,3804.7965187499994,2531994.0,21.0,2815.8007369999996
1529752,2992.2625552499999,2463.1237025833334,3521.4014080416669,2728.4947740000002,3256.0303365833333,2532000.0,21.0,2626.3162530000004
1529753,2971.3053352500006,2442.1664826249994,3500.4441880416671,2707.5375540416667,3235.0731166249993,2532066.0,21.0,2654.4332890000001
1529754,2947.5311930416665,2418.3923403333333,3476.6700458749997,2683.7634116249997,3211.2989742916666,2532072.0,21.0,2668.358643
1529755,2919.1726529166676,2390.0338002083336,3448.3115056666666,2655.4048716666671,3182.940434208334,2532138.0,21.0,2583.5062550000002
1529756,2881.4615995833342,2508.1084567916664,3254.8147424999993,2695.3506579583332,3067.5725413333334,2532144.0,21.0,2694.5878910000001
1529757,2864.6119774999993,2491.2588346666666,3237.9651202499995,2678.5010357916667,3050.7229189999994,2532210.0,21.0,2817.6037289999999
1529758,2843.9615821249995,2470.6084393333335,3217.3147249999997,2657.8506406249994,3030.0725237500005,2532216.0,21.0,2757.6107939999997
1529759,2830.8375259583331,2457.4843831666672,3204.19066875,2644.7265844166673,3016.9484675833337,2532282.0,21.0,2708.730759
1529760,2764.9228626666668,2442.8183428750003,3087.0273825833333,2604.3585909166663,2925.4871345000006,2532288.0,21.0,2737.1517039999999
1529761,2740.6429298750004,2418.5384100833335,3062.7474498333336,2580.0786581249999,2901.2072015833332,2532354.0,21.0,2586.6111749999995
1529762,2714.2211064166668,2392.1165867083328,3036.3256263750004,2553.6568347500001,2874.7853782500001,2532360.0,21.0,2641.0283059999997
1529763,2687.6277228695653,2365.4868591739128,3009.7685866086949,2527.045334173913,2848.2101115217388,2532426.0,21.0,2688.5065450000002
1529764,2732.3129684583332,2467.9542822916669,2996.6716548749996,2600.53412875,2864.0918084999998,2532432.0,21.0,2625.6990040000001
1529765,2703.8297326666666,2439.471046541667,2968.1884190000005,2572.0508929166667,2835.6085726666665,2532498.0,21.0,2597.8471079999999
1529766,2681.2405099583339,2416.8818237916662,2945.5991964166665,2549.4616702083335,2813.0193499583334,2532504.0,21.0,2591.4148409999998
1529767,2651.2895093478255,2386.8935837391309,2915.6854352173914,2519.4921062173917,2783.0869128260865,2532570.0,21.0,2654.7186739999997
1529768,2690.6790729583331,2504.564407958334,2876.7937380416665,2597.9037040833332,2783.454441833333,2532576.0,21.0,2665.7561339999997
1529769,2687.301603375,2501.186938291667,2873.416268583333,2594.5262344999996,2780.0769724166671,2532642.0,21.0,2753.1306760000002
1529770,2687.466733416667,2501.3520683750003,2873.5813985833338,2594.6913645,2780.2421023749994,2532648.0,21.0,2651.2774210000002
1529771,2681.6501928260868,2495.5171434347831,2867.7832425652177,2588.8656598260868,2774.4347263478262,2532714.0,21.0,2720.9770359999998
1529772,2670.7116211666666,2483.8649984166664,2857.5582439583336,2577.5713823333331,2763.8518600000002,2532720.0,21.0,2678.1383059999998
1529773,2667.4517199166667,2480.6050969583325,2854.2983426666669,2574.3114810833331,2760.5919587499998,2532786.0,21.0,2660.7484130000003
1529774,2661.0519649166672,2474.2053419583331,2847.898587666667,2567.9117260416665,2754.1922037916665,2532792.0,21.0,2662.1940760000002
1529775,2662.8074322608695,2475.819335304348,2849.7955292173915,2569.5966706956524,2756.0181939130434,2532858.0,21.0,2668.6954649999998
1529776,2672.3407403749998,2464.5802560416669,2880.101224708334,2568.7752552083334,2775.9062256666671,2532864.0,21.0,2561.8957969999997
1529777,2669.9335994583334,2462.1731151249996,2877.6940838333335,2566.368114375,2773.4990846666665,2532930.0,21.0,2667.0623479999999
1529778,2667.0129266250001,2459.2524422083338,2874.7734109166672,2563.4474413749999,2770.5784117499993,2532936.0,21.0,2643.4637910000001
1529779,2664.383246652174,2456.6505543913045,2872.1159388260871,2560.8316153913038,2767.9348778260869,2533002.0,21.0,2635.6777190000003
1529780,2602.847855458333,1643.9743228750001,3561.7213882083324,2124.8637819999994,3080.831928916667,2533008.0,21.0,2509.5774540000002
1529781,2645.9776140833342,1687.1040813749996,3604.8511469166665,2167.9935407499997,3123.9616876666664,2533074.0,21.0,2657.001495
1529782,2653.9093260000009,1695.0357933333328,3612.7828586250002,2175.9252525833331,3131.8933995000002,2533080.0,21.0,2628.6619719999999
1529783,2689.537148347827,1734.7215346956523,3644.3527619999995,2213.5758866521737,3165.4984099565218,2533146.0,21.0,2711.4055950000002
1529784,2182.6925521666667,262.68881308333329,4102.6962913333336,1225.5994872499998,3139.7856172500001,2533152.0,21.0,2653.6003260000002
1529785,2301.6610748333333,381.65733568749994,4221.6648139583331,1344.5680098333332,3258.7541398333328,2533218.0,21.0,2627.2881320000001
1529786,2437.7053648333335,517.70162564583336,4357.7091039583329,1480.6122995833337,3394.798429791666,2533224.0,21.0,2579.991532
1529787,2621.1644684347825,701.98428798260852,4540.3446487391293,1664.4819351304345,3577.8470017826089,2533290.0,21.0,2737.7724010000002
1529788,2316.6565921249999,1088.0972304750001,3545.2159537083335,1704.2381780416665,2929.0750061666663,2533296.0,21.0,2685.0141450000001
1529789,2444.793051416666,1216.2336897583334,3673.3524128749996,1832.3746372916669,3057.2114654166671,2533362.0,21.0,2625.2848060000001
1529790,2533.1611614999997,1304.6017998749999,3761.7205230833329,1920.7427475000002,3145.5795755416661,2533368.0,21.0,2729.5279399999999
1529791,2624.9814797826079,1400.7168902173912,3849.2460694347828,2014.7039451739133,3235.2590144782603,2533434.0,21.0,2722.9710700000001
1529792,2910.2309947916674,1413.7077290833333,4406.7542605416666,2164.2365938333332,3656.2253957083335,2533440.0,21.0,2692.541839
1529793,3170.2053257083335,1673.6820597916669,4666.7285912916668,2424.2109245416664,3916.1997265000005,2533506.0,21.0,2666.4084779999998
1529794,3291.2229604583322,1794.6996948333333,4787.746226166666,2545.2285594583336,4037.2173614583321,2533512.0,21.0,2789.0123589999998
1529795,3391.6397589130434,1895.418070217391,4887.8614477826077,2645.7956895652173,4137.4838283043482,2533578.0,21.0,2712.3577269999996
1529796,3792.8739459166663,2272.907997166667,5312.8398943333332,3035.1937189583336,4550.5541723750002,2533584.0,21.0,2781.674317
1529797,3915.5433217083323,2395.577373083333,5435.5092702083339,3157.8630948333334,4673.2235482499991,2533650.0,21.0,2774.5758510000001
1529798,4043.687131791668,2523.7211830416668,5563.6530802499992,3286.0069049166664,4801.367358458333,2533656.0,21.0,2766.337798
1529799,4126.7506583913037,2606.2838808260872,5647.2174361739144,3368.820775782609,4884.6805409565222,2533722.0,21.0,2740.8581689999996
1529800,4135.0316927500016,2711.4770354583334,5558.5863500416672,3425.4110486666668,4844.6523368333337,2533728.0,21.0,2789.955277
1529801,4125.1333055416662,2701.5786483333336,5548.6879627916678,3415.5126614166661,4834.7539496666659,2533794.0,21.0,2802.3345789999998
1529802,4124.2906940833336,2700.7360370416663,5547.8453514583334,3414.6700500416669,4833.9113384166676,2533800.0,21.0,2912.4655299999999
1529803,4134.6154019565211,2707.521477391304,5561.70932652174,3423.2304860869558,4846.0003176956525,2533866.0,21.0,2929.407181
1529804,4136.2311461250001,2713.9352919999997,5558.5270001250001,3427.2379964166671,4845.2242957500002,2533872.0,21.0,2845.2162320000002
1529805,4151.7470425416659,2729.4511885833331,5574.0428967916678,3442.753892875,4860.7401922916661,2533938.0,21.0,2865.0572510000002
1529806,4145.677704083334,2723.3818500000002,5567.9735583333322,3436.6845544583334,4854.6708537499999,2533944.0,21.0,2849.6749559999998
1529807,4156.196074260868,2735.5098056521742,5576.8823426521731,3448.0052788695662,4864.3868694347821,2534010.0,21.0,2793.2146600000001
1529808,4340.0930740833337,2796.169694875,5884.0164534166661,3570.4704275416661,5109.7157207083337,2534016.0,21.0,3007.9445490000003
1529809,4356.9181144999993,2812.9947351249998,5900.8414934166658,3587.2954677500006,5126.5407608333326,2534082.0,21.0,2808.1686239999999
1529810,4349.9880205833342,2806.0646413333338,5893.9113997500017,3580.3653740000004,5119.61066725,2534088.0,21.0,3005.8158269999999
1529811,4361.2526451304348,2816.7790754782609,5905.7262153478259,3591.3557370000003,5131.1495538695654,2534154.0,21.0,2992.6773970000004
1529812,4159.5344437916674,3027.6139186249998,5291.4549689583337,3595.2890402083326,4723.7798474583333,2534160.0,21.0,2982.3139489999999
1529813,4101.4499455416671,2969.5294205833329,5233.3704708750001,3537.2045420416671,4665.6953493749998,2534226.0,21.0,2945.5020900000004
1529814,4043.3953894583337,2911.474864291667,5175.3159147083343,3479.1499858749999,4607.6407931249996,2534232.0,21.0,3000.939468
1529815,4032.9964355652178,2900.2119384347834,5165.7809324347827,3468.320354913044,4597.6725161304357,2534298.0,21.0,3139.6752470000001
1529816,3992.9154532916655,2891.7922254583332,5094.0386813333334,3444.0220405416662,4541.8088662916671,2534304.0,21.0,3089.7374720000003
1529817,3993.7824472916673,2892.6592192499998,5094.9056753333325,3444.8890344166671,4542.675860291667,2534370.0,21.0,3130.3941799999998
1529818,4003.2923399166662,2902.16911175,5104.4155677500003,3454.3989267500001,4552.1857527499997,2534376.0,21.0,3067.1327819999997
1529819,4007.8840765217387,2906.4889529565226,5109.2792002173901,3458.8551277826095,4556.913025565218,2534442.0,21.0,3126.865738
1529820,4643.6585568333339,3070.7555262499995,6216.5615872916678,3859.5899887083337,5427.7271247500003,2534448.0,21.0,3004.6512899999998
1529821,4627.7437979166671,3054.8407673750003,6200.646828375001,3843.6752297916664,5411.812366000001,2534514.0,21.0,3072.7168889999998
1529822,4613.5808980416668,3040.6778675833334,6186.4839284999989,3829.5123301250005,5397.6494661250008,2534520.0,21.0,3061.5002279999999
1529823,4598.1538178260871,3024.4937517391309,6171.8138841739137,3813.7078789565207,5382.5997569130441,2534586.0,21.0,3044.9374240000002
1529824,4348.9040630833333,3127.8215352916668,5569.9865905833331,3740.2127385833342,4957.5953874583329,2534592.0,21.0,2957.3249049999999
1529825,4323.2555467916673,3102.1730191666666,5544.3380745000004,3714.5642222916663,4931.9468712500011,2534658.0,21.0,3058.9801329999996
1529826,4309.675070541668,3088.5925428750002,5530.7575982083335,3700.9837460416657,4918.3663950833334,2534664.0,21.0,2881.7841190000004
1529827,4317.3827042608691,3095.909779521739,5538.8556290434781,3708.4967726956515,4926.2686358695637,2534730.0,21.0,3109.7565159999999
1529828,4218.2991040416673,3021.083674,5415.5145340833342,3621.5051697499998,4815.0930383750019,2534736.0,21.0,2924.8613269999996
1529829,4181.2902868333331,2984.074856875,5378.5057169583333,3584.4963525833332,4778.0842212916668,2534802.0,21.0,2984.2195730000003
1529830,4145.6700525416654,2948.4546224583332,5342.885482458335,3548.8761182500007,4742.4639866666666,2534808.0,21.0,2947.1856540000003
1529831,4108.8114192608682,2911.1618644347827,5306.4609743478268,3511.8010803043485,4705.8217583913056,2534874.0,21.0,2853.5878910000001
1529832,4144.331378916665,3182.3691893333325,5106.2935687083345,3664.8076562916663,4623.8551017916661,2534880.0,21.0,2918.863296
1529833,4082.1326497083314,3120.1704598749998,5044.0948394166671,3602.6089269999998,4561.6563723749987,2534946.0,21.0,2932.7723079999996
1529834,4007.523936791667,3045.5617471249993,4969.4861265833333,3528.0002142083335,4487.0476595,2534952.0,21.0,2908.6743789999996
1529835,3928.3311468695647,2966.4841424782608,4890.1781511304343,3448.8648423478262,4407.7974513478266,2535018.0,21.0,2874.2215110000002
1529836,3803.4634665416665,2503.7808749166666,5103.1460583333328,3155.5911891249998,4451.3357441666676,2535024.0,21.0,2985.2369530000001
1529837,3680.7456280000001,2381.0630362916668,4980.4282196666663,3032.8733505416672,4328.6179054583326,2535090.0,21.0,2833.3656770000002
1529838,3516.9626115416672,2217.280019958333,4816.6452032916668,2869.0903341666658,4164.8348890833322,2535096.0,21.0,2897.0372309999998
1529839,3452.1002599565222,2152.6778056956523,4751.5227142608701,2804.357657043478,4099.8428626521736,2535162.0,21.0,2804.3405309999998
1529840,3434.9808519583335,1971.2164262916667,4898.7452775416659,2705.3162415000006,4164.645462458333,2535168.0,21.0,2810.3577270000001
1529841,3258.3302412500011,1794.5658157083333,4722.0946668333336,2528.6656307083331,3987.9948516666664,2535234.0,21.0,2802.8116320000004
1529842,3188.8548396249994,1725.0904139583336,4652.6192652916679,2459.190229041667,3918.5194499999998,2535240.0,21.0,3004.5692440000003
1529843,3088.2966958695652,1624.1035825217391,4552.4898093913043,2358.4183909130438,3818.1750009130433,2535306.0,21.0,2766.1761459999998
1529844,3202.9826163749999,1722.1120222500001,4683.853210291667,2464.7908374583335,3941.1743950416671,2535312.0,21.0,2836.5698550000002
1529845,2996.7299908333339,1515.8593968750001,4477.6005849583335,2258.538212125,3734.9217698333327,2535378.0,21.0,2749.837814
1529846,2865.6567604166671,1384.7861664583331,4346.5273544583333,2127.4649815833332,3603.8485393750002,2535384.0,21.0,2870.3875120000007
1529847,2777.8545474347839,1295.9025972608695,4259.8064974347817,2039.1237286521737,3516.5853660434777,2535450.0,21.0,2685.7555229999998
1529848,2841.6736853333327,2271.0823769166668,3412.2649940416673,2557.2424766666663,3126.1048942083344,2535456.0,21.0,2831.0163580000003
1529849,2821.7779127916674,2251.1866042916672,3392.3692214166663,2537.3467039583334,3106.2091215833334,2535522.0,21.0,2790.3342440000001
1529850,2845.3560526250008,2274.7647440416667,3415.9473610833334,2560.9248437500005,3129.7872614166668,2535528.0,21.0,2794.8144219999999
1529851,2827.354616043478,2254.7338039130436,3399.9754286086959,2541.9117302173918,3112.797502173913,2535594.0,21.0,2834.9522099999999
1529852,2776.7018857500007,2396.1917317500001,3157.2120392500001,2587.023281291667,2966.3804897499995,2535600.0,21.0,2804.5064850000003
1529853,2771.2866323333328,2390.7764785833333,3151.7967861249999,2581.6080280833326,2960.9652365416664,2535666.0,21.0,2773.3202349999997
1529854,2752.4642522500003,2371.9540984583332,3132.9744062499999,2562.7856481250001,2942.1428565416663,2535672.0,21.0,2642.3474740000001
1529855,2737.455192173913,2356.6916022173909,3118.2187816956525,2547.6502537391307,2927.2601300869569,2535738.0,21.0,2811.8992309999999
1529856,2964.0112682499998,2647.2359014166664,3280.7866350416662,2806.1034992500004,3121.9190371250002,2535744.0,21.0,2680.028871
1529857,2943.8382736250005,2627.0629067916666,3260.6136406666669,2785.930504791666,3101.7460425833337,2535810.0,21.0,2650.3957979999996
1529858,2922.472384875,2605.697018041667,3239.2477517499997,2764.5646159583334,3080.3801538333332,2535816.0,21.0,2725.6853939999996
1529859,2901.5322128333332,2584.7568459166664,3218.3075795833338,2743.6244439583329,3059.4399818333336,2535882.0,21.0,2783.5828850000003
1529860,2839.3632277083329,2581.8153310000002,3096.9111243749994,2710.9794642916668,2967.7469911666667,2535888.0,21.0,2768.9570010000002
1529861,2830.0860177083337,2572.5381209166662,3087.6339144166668,2701.7022542916666,2958.4697811250003,2535954.0,21.0,2701.0163579999999
1529862,2809.7067957916661,2552.1588990833329,3067.2546925000001,2681.3230323333332,2938.0905591666669,2535960.0,21.0,2762.883773
1529863,2786.3724545833334,2528.8245578750007,3043.9203514166661,2657.9886912083339,2914.7562182083329,2536026.0,21.0,2665.574372
1529864,2718.8132309166663,2543.1053084999999,2894.5211534166665,2631.2254671250007,2806.400994666667,2536032.0,21.0,2568.6973270000003
1529865,2720.5298200416669,2544.8218975833329,2896.2377423333332,2632.942056166667,2808.1175838750005,2536098.0,21.0,2666.840729
